datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2016-01-01 00:00:00,-1719928.50926,1367828.26748,90.0,-173.4946,69.914
2016-01-01 01:00:00,-1720288.66317,1367814.79812,90.0,-173.48848,69.91155
2016-01-01 02:00:00,-1720633.16037,1367798.85661,90.0,-173.48257,69.90922
2016-01-01 03:00:00,-1720969.6667,1367773.89093,180.0,-173.4766,69.907
2016-01-01 04:00:00,-1721305.84799,1367733.34906,180.0,-173.47032,69.90487
2016-01-01 05:00:00,-1721649.37005,1367670.67896,180.0,-173.46347,69.90281
2016-01-01 06:00:00,-1722007.89872,1367579.3286,180.0,-173.4558,69.9008
2016-01-01 07:00:00,-1722387.49804,1367454.30782,180.0,-173.4471,69.89883
2016-01-01 08:00:00,-1722787.82489,1367296.87385,180.0,-173.4374,69.8969
2016-01-01 09:00:00,-1723206.93437,1367109.84577,180.0,-173.4268,69.895
2016-01-01 10:00:00,-1723638.68121,1366899.1598,180.0,-173.41551,69.89314
2016-01-01 11:00:00,-1724060.11873,1366683.2207,180.0,-173.40429,69.89139
2016-01-01 12:00:00,-1724444.09987,1366483.55035,180.0,-173.394,69.8898
2016-01-01 13:00:00,-1724767.6345,1366316.33209,180.0,-173.38536,69.88846
2016-01-01 14:00:00,-1725024.36012,1366176.39498,180.0,-173.37835,69.88743
2016-01-01 15:00:00,-1725212.07114,1366053.22952,180.0,-173.3728,69.8868
2016-01-01 16:00:00,-1725333.68705,1365935.09773,180.0,-173.36842,69.8866
2016-01-01 17:00:00,-1725412.62746,1365805.34767,180.0,-173.3645,69.88677
2016-01-01 18:00:00,-1725477.43706,1365646.09894,180.0,-173.3602,69.8872
2016-01-01 19:00:00,-1725552.19406,1365442.8378,180.0,-173.35484,69.8878
2016-01-01 20:00:00,-1725643.11094,1365194.51715,180.0,-173.3483,69.88855
2016-01-01 21:00:00,-1725751.93373,1364903.45657,180.0,-173.3406,69.8894
2016-01-01 22:00:00,-1725877.36759,1364576.99271,180.0,-173.33191,69.89033
2016-01-01 23:00:00,-1726005.95434,1364242.53053,180.0,-173.323,69.89129
2016-01-02 00:00:00,-1726121.19491,1363932.49205,180.0,-173.3148,69.8922
2016-01-02 01:00:00,-1726209.95037,1363674.00396,180.0,-173.30808,69.89301
2016-01-02 02:00:00,-1726272.52215,1363473.01162,180.0,-173.30297,69.89369
2016-01-02 03:00:00,-1726312.57181,1363330.16508,180.0,-173.2994,69.8942
2016-01-02 04:00:00,-1726334.12198,1363240.683,180.0,-173.29722,69.89455
2016-01-02 05:00:00,-1726342.63964,1363178.05862,180.0,-173.29581,69.89483
2016-01-02 06:00:00,-1726343.95286,1363110.35383,180.0,-173.2944,69.8952
2016-01-02 07:00:00,-1726342.68914,1363013.40048,180.0,-173.29244,69.89575
2016-01-02 08:00:00,-1726338.67378,1362894.11037,180.0,-173.29006,69.89644
2016-01-02 09:00:00,-1726330.53149,1362767.16527,180.0,-173.2876,69.8972
2016-01-02 10:00:00,-1726316.72569,1362648.76541,180.0,-173.2854,69.89795
2016-01-02 11:00:00,-1726295.07449,1362561.18476,180.0,-173.28396,69.89859
2016-01-02 12:00:00,-1726263.23472,1362528.21576,180.0,-173.2838,69.899
2016-01-02 13:00:00,-1726218.2622,1362570.91219,180.0,-173.2854,69.89908
2016-01-02 14:00:00,-1726154.80892,1362699.37334,180.0,-173.28905,69.89881
2016-01-02 15:00:00,-1726066.92589,1362920.95986,180.0,-173.295,69.8982
2016-01-02 16:00:00,-1725952.46666,1363233.53535,180.0,-173.30324,69.89727
2016-01-02 17:00:00,-1725824.49489,1363596.97524,180.0,-173.31273,69.89615
2016-01-02 18:00:00,-1725699.87679,1363961.65793,180.0,-173.3222,69.895
2016-01-02 19:00:00,-1725591.59747,1364289.11248,180.0,-173.33064,69.89394
2016-01-02 20:00:00,-1725497.11772,1364585.47078,180.0,-173.33822,69.89296
2016-01-02 21:00:00,-1725410.01722,1364868.0154,180.0,-173.3454,69.892
2016-01-02 22:00:00,-1725323.95067,1365151.02098,180.0,-173.35257,69.89103
2016-01-02 23:00:00,-1725232.87284,1365436.73038,180.0,-173.35988,69.89008
2016-01-03 00:00:00,-1725130.81349,1365724.37856,180.0,-173.3674,69.8892
2016-01-03 01:00:00,-1725016.02469,1366014.59271,180.0,-173.37518,69.88839
2016-01-03 02:00:00,-1724903.64762,1366313.56917,180.0,-173.3831,69.88752
2016-01-03 03:00:00,-1724813.04572,1366628.89652,180.0,-173.391,69.8864
2016-01-03 04:00:00,-1724754.32745,1366965.18356,180.0,-173.39881,69.88494
2016-01-03 05:00:00,-1724700.58125,1367315.11981,180.0,-173.40682,69.88337
2016-01-03 06:00:00,-1724615.64054,1367668.41498,180.0,-173.4154,69.882
2016-01-03 07:00:00,-1724473.57781,1368016.49766,180.0,-173.4248,69.88106
2016-01-03 08:00:00,-1724289.42183,1368357.67178,180.0,-173.43473,69.88045
2016-01-03 09:00:00,-1724088.44043,1368691.96014,180.0,-173.4448,69.88
2016-01-03 10:00:00,-1723891.76449,1369024.63196,180.0,-173.45476,69.87953
2016-01-03 11:00:00,-1723703.97708,1369381.94209,180.0,-173.46509,69.87885
2016-01-03 12:00:00,-1723525.52436,1369795.39177,180.0,-173.4764,69.8778
2016-01-03 13:00:00,-1723355.39759,1370290.18455,180.0,-173.48923,69.87623
2016-01-03 14:00:00,-1723186.76852,1370866.33316,180.0,-173.5037,69.8742
2016-01-03 15:00:00,-1723011.35406,1371517.55261,180.0,-173.5198,69.8718
2016-01-03 16:00:00,-1722822.06308,1372231.29354,180.0,-173.53739,69.86914
2016-01-03 17:00:00,-1722616.57241,1372969.94893,180.0,-173.55575,69.86646
2016-01-03 18:00:00,-1722393.75085,1373689.6474,180.0,-173.574,69.864
2016-01-03 19:00:00,-1722154.221,1374355.63441,180.0,-173.59142,69.86196
2016-01-03 20:00:00,-1721905.62047,1374969.62286,180.0,-173.60793,69.86026
2016-01-03 21:00:00,-1721657.34068,1375542.44254,180.0,-173.6236,69.8588
2016-01-03 22:00:00,-1721416.22154,1376086.14313,180.0,-173.63856,69.85745
2016-01-03 23:00:00,-1721178.89704,1376617.65396,180.0,-173.6532,69.85613
2016-01-04 00:00:00,-1720939.4497,1377155.12426,180.0,-173.668,69.8548
2016-01-04 01:00:00,-1720692.80544,1377710.88048,180.0,-173.68328,69.85341
2016-01-04 02:00:00,-1720437.26387,1378273.95782,180.0,-173.69886,69.85205
2016-01-04 03:00:00,-1720171.96801,1378827.56872,180.0,-173.7144,69.8508
2016-01-04 04:00:00,-1719897.59433,1379355.52257,180.0,-173.72957,69.84976
2016-01-04 05:00:00,-1719620.95315,1379844.01671,180.0,-173.74397,69.84895
